,Name,Latitude,Longitude,Category,Sub Category
6567,Tunnel Under Caltrain,37.429417,-122.14212,Travel & Transport,Tunnel
6568,Summit Bicycles,37.426586,-122.14467,Travel & Transport,Bike Shop
6569,Coronet Motel,37.424983930954085,-122.14500242592393,Travel & Transport,Motel
6570,California Avenue,37.42507567519978,-122.14586734771727,Travel & Transport,Road
6571,Caltrain #445,37.42889878657067,-122.14140352763953,Travel & Transport,Train
6572,Tesla Shuttle Stop - Palo Alto,37.426811,-122.14385,Travel & Transport,Bus Station
6573,VTA Bus Stop,37.42485562241553,-122.14567780477257,Travel & Transport,Bus Stop
6574,marguerite bus stop #126,37.42528812689086,-122.14611672352794,Travel & Transport,Bus Station
6575,@RoboRig,37.42635726928711,-122.13854217529297,Travel & Transport,Moving Target
6576,Caltrain #135,37.42923496472338,-122.1412815363043,Travel & Transport,Train
6577,Hotel California,37.42657285897533,-122.14429931347378,Travel & Transport,Hotel
6578,VTA Stop 22/522 El Camino /California WB,37.424495194169126,-122.14455307432436,Travel & Transport,Bus Stop
6579,El Camino & Page Mill,37.42285101930376,-122.14174732065986,Travel & Transport,Intersection
6580,Pat's Art Shuttle,37.424775,-122.145582,Travel & Transport,Bus Stop
6581,Caltrain #435,37.4285478308085,-122.14092110655297,Travel & Transport,Train
6582,Grant Avenue,37.42522391410693,-122.14351062891951,Travel & Transport,Road
6583,Caltrain #254 Southbound,37.42920001290715,-122.14183604126133,Travel & Transport,Train
6584,Hertz,37.42550285094549,-122.13719474682068,Travel & Transport,Rental Car Location
6585,Vta 22 Wb Page Mill Rd And El Camino,37.42343,-122.1423,Travel & Transport,Bus Stop
6586,TripHobo | JoGuru. Inc,37.423139413926606,-122.1458888053894,Travel & Transport,General Travel
6587,All Bay Limousine,37.42656458133002,-122.14129686355591,Travel & Transport,Transportation Service
6588,Caltrain #227,37.42924697521059,-122.14174732065986,Travel & Transport,Train
6589,Tripcompanion,37.42118453979492,-122.14149475097656,Travel & Transport,General Travel
6590,Tripcompanion,37.42301160614035,-122.14136123657225,Travel & Transport,General Travel
6591,City of Palo Basso,37.425154,-122.146595,Travel & Transport,General Travel
6592,Caltrain #278,37.42566754675808,-122.13586941819959,Travel & Transport,Train
6593,Cambridge And El Camino,37.425613,-122.14681,Travel & Transport,Intersection
6594,VTA Route 89,37.429100007692945,-122.14219813142675,Travel & Transport,Train Station
6595,Birch Street,37.42763810900958,-122.14440822601318,Travel & Transport,Road
6596,Caltrain #156,37.42892028239882,-122.14181386111783,Travel & Transport,Train
6597,VTA Bus Stop #60336,37.422616,-122.141476,Travel & Transport,Bus Station
6598,Bay Area Bike Share,37.42908649497529,-122.14279890060423,Travel & Transport,Bike Rental / Bike Share
6599,Nikola Tesla Statue,37.42614230141869,-122.14125080848473,Arts & Entertainment,Outdoor Sculpture
6600,Cmb Records Studio,37.427458,-122.14691299999998,Arts & Entertainment,General Entertainment
6601,Gallery House,37.42738,-122.144392,Arts & Entertainment,Art Gallery
6602,Jungle Jane Sculpture,37.427472,-122.143835,Arts & Entertainment,Outdoor Sculpture
6603,Yusufs Pool Table,37.42366,-122.141837,Arts & Entertainment,Pool Hall
6604,Bruno's Top Drawer,37.428996,-122.144262,Arts & Entertainment,Casino
6605,Gallery House,37.4273796081543,-122.14437103271484,Arts & Entertainment,Art Gallery
6606,Music class,37.42620687367712,-122.14810174905425,Arts & Entertainment,General Entertainment
6607,ArtsEarth,37.428643,-122.143923,Arts & Entertainment,General Entertainment
6608,John,37.42342466777063,-122.15068000973523,Arts & Entertainment,Comedy Club
6609,Ghost Of Keystone Palo Alto,37.427940368652344,-122.14392852783203,Arts & Entertainment,Music Venue
6610,Galarneau and Sinn,37.42751693725586,-122.14552307128906,Arts & Entertainment,Art Gallery
6611,Red Door Movies,37.427202,-122.14770700000001,Arts & Entertainment,General Entertainment
6612,College Terrace Children's Center,37.42303383060251,-122.14903325680639,Arts & Entertainment,General Entertainment
6613,Kee House,37.424357,-122.147585,Arts & Entertainment,Historic Site
6614,Tree Spire,37.427065,-122.144246,Arts & Entertainment,Public Art
6615,band foam,37.427852630615234,-122.14410400390625,Arts & Entertainment,Concert Hall
6616,Ace Academics: Palo Alto,37.42530822753906,-122.14384460449219,College & University,Student Center
6617,2390 Camino Real,37.424912,-122.146548,College & University,University
6618,US-Asia Technology Management Center,37.424605,-122.145158,College & University,College Engineering Building
6619,Language Studies Institute,37.4250373840332,-122.14656829833984,College & University,Trade School
6620,Zareen's,37.426833654584144,-122.14417898780223,Food,Indian Restaurant
6621,Backyard Brew,37.42606557232173,-122.14541654555912,Food,Coffee Shop
6622,Izzy's Brooklyn Bagels,37.42534041433434,-122.14553440866611,Food,Bagel Shop
6623,Chipotle Mexican Grill,37.42387416998631,-122.14306001409534,Food,Mexican Restaurant
6624,Terùn Pizzeria,37.42597201838137,-122.14546656000638,Food,Pizza Place
6625,Panda Express,37.42530345606396,-122.14680425347458,Food,Chinese Restaurant
6626,Starbucks,37.42734576944133,-122.14922020282911,Food,Coffee Shop
6627,Kali Greek Kitchen,37.42570615139166,-122.14524705556165,Food,Greek Restaurant
6628,Joanie's Cafe,37.426448553810985,-122.14455954333218,Food,Café
6629,The Port Of Peri Peri - Palo Alto,37.42683,-122.144596,Food,African Restaurant
6630,Daigo,37.427716,-122.144108,Food,Japanese Restaurant
6631,ZombieRunner,37.42608216126964,-122.14492983807494,Food,Sporting Goods Shop
6632,La Bodeguita del Medio,37.42551746213812,-122.1453160137851,Food,Cuban Restaurant
6633,ZombieRunner Espresso Bar,37.426080601991075,-122.14491890844845,Food,Coffee Shop
6634,Jack in the Box,37.4255135,-122.1471651,Food,Fast Food Restaurant
6635,iTalico,37.42697583880059,-122.144039662042,Food,Italian Restaurant
6636,PASTIS Bistro Français,37.4258248877721,-122.14516109558177,Food,French Restaurant
6637,Spice Kit,37.42710515153568,-122.14431739415058,Food,Asian Restaurant
6638,Starbucks,37.426797,-122.144019,Food,Coffee Shop
6639,Pop Tea,37.426458762351785,-122.14608640149414,Food,Bubble Tea Shop
6640,Mediterranean Wraps,37.42604689866194,-122.14509742541023,Food,Mediterranean Restaurant
6641,Sundance The Steakhouse,37.42844109125622,-122.14969165465506,Food,Steakhouse
6642,Lotus Thai Bistro,37.42609274612012,-122.14491386353873,Food,Thai Restaurant
6643,Palo Alto Sol,37.42659820160886,-122.14490137809526,Food,Mexican Restaurant
6644,Sun Of Wolf,37.426693,-122.1448,Food,Mexican Restaurant
6645,Ramen Kowa,37.425762,-122.145045,Food,Ramen Restaurant
6646,Sunlife Organics,37.427,-122.144456,Food,Juice Bar
6647,Bistro Elan,37.427748772170894,-122.14435035272034,Food,French Restaurant
6648,Protégé,37.4278642731136,-122.14364901888172,Food,American Restaurant
6649,Poki Bowl,37.42566625637664,-122.14653930831507,Food,Sushi Restaurant
6650,Anatolian Kitchen,37.4279112,-122.1444671,Food,Mediterranean Restaurant
6651,Palo Alto Pizza Co.,37.42806804956305,-122.14272522082146,Food,Pizza Place
6652,Odori Japanese Cuisine,37.42703608668332,-122.14811546567783,Food,Japanese Restaurant
6653,Peking Duck Restaurant,37.428385902261645,-122.14243130662197,Food,Peking Duck Restaurant
6654,La Boheme,37.426289190619386,-122.14466830002061,Food,French Restaurant
6655,SUBWAY,37.4261483,-122.1447215,Food,Sandwich Place
6656,Fambrini's Terrace Cafe,37.42395309189565,-122.14435826835438,Food,Sandwich Place
6657,Cafe Pro Bono,37.42724516567967,-122.14340105306437,Food,Italian Restaurant
6658,Domino's Pizza,37.42914613379672,-122.14414805173874,Food,Pizza Place
6659,The Counter,37.4266808,-122.1441499,Food,Burger Joint
6660,Pizz'a Chicago,37.425723,-122.146388,Food,Pizza Place
6661,Jin Sho Restaurant,37.425842248472655,-122.1454179556059,Food,Japanese Restaurant
6662,Cardinal Sushi,37.427393033520445,-122.14854341193373,Food,Sushi Restaurant
6663,Café Brioche,37.42582193884132,-122.1451796244278,Food,French Restaurant
6664,Roli Roti,37.427349488378844,-122.14408730209153,Food,Food Truck
6665,Golden Wok,37.425625,-122.145387,Food,Chinese Restaurant
6666,Taco Del Mar,37.426617,-122.144532,Food,Taco Place
6667,Rawdaddy Fun Cone Food,37.426378398600974,-122.14480259433549,Food,Vegetarian / Vegan Restaurant
6668,Smyrna,37.426196000000004,-122.144553,Food,Mediterranean Restaurant
6669,boffo cart,37.42639293380424,-122.14470833128807,Food,BBQ Joint
6670,Calave,37.42740145688632,-122.14378799575626,Nightlife Spot,Wine Bar
6671,Palo Alto Sol,37.42659820160886,-122.14490137809526,Nightlife Spot,Mexican Restaurant
6672,Antonio's Nut House,37.42707017323867,-122.14386780177304,Nightlife Spot,Dive Bar
6673,La Bodeguita Cigar Divan,37.425425,-122.144921,Nightlife Spot,Lounge
6674,The Counter,37.4266808,-122.1441499,Nightlife Spot,Burger Joint
6675,Project Sentinel,37.425843,-122.144172,Nightlife Spot,Nightlife Spot
6676,Wine house,37.429245,-122.148756,Nightlife Spot,Wine Bar
6677,Cool Rooftop,37.425077,-122.14646100000002,Nightlife Spot,Strip Club
6678,Moods Wine Bar,37.427266,-122.144215,Nightlife Spot,Wine Bar
6679,Spin Nightclub,37.428003000000004,-122.143879,Nightlife Spot,Nightclub
6680,Friend Finder,37.42530822753906,-122.14384460449219,Nightlife Spot,Nightlife Spot
6681,Club FuZ,37.42801075809573,-122.14394485488161,Nightlife Spot,Gay Bar
6682,One Step Beyond,37.428051,-122.143993,Nightlife Spot,Nightclub
6683,Top Bellydancer Competition,37.42774200439453,-122.14386749267578,Nightlife Spot,Hookah Bar
6684,Porter's Lodge,37.422323,-122.150119,Nightlife Spot,Brewery
6685,Cameron Park,37.42454225677608,-122.15017545174827,Outdoors & Recreation,Park
6686,Sarah Wallis Park,37.42580202652451,-122.14286863803864,Outdoors & Recreation,Park
6687,Mayfield Park,37.423282623291016,-122.14824676513672,Outdoors & Recreation,Park
6688,College Terrace Neighborhood,37.42302012666622,-122.15030908584595,Outdoors & Recreation,Neighborhood
6689,Parking Lot Picnic Table,37.425843,-122.144172,Outdoors & Recreation,Picnic Shelter
6690,Performance Gaines,37.427391052246094,-122.1443862915039,Outdoors & Recreation,Gym
6691,EPA Superfund Site,37.427362203598,-122.149268388748,Outdoors & Recreation,Other Great Outdoors
6692,Pilates V Palo Alto,37.427459999999996,-122.143548,Outdoors & Recreation,Pilates Studio
6693,Mayfield Soccer Complex,37.42306570876135,-122.14325556095555,Outdoors & Recreation,Soccer Field
6694,Club Pilates,37.42537357974292,-122.1460211981476,Outdoors & Recreation,Pilates Studio
6695,TVCoverage24,37.42852418375166,-122.15037345886229,Outdoors & Recreation,Athletics & Sports
6696,Balance Center,37.426288965021506,-122.1493160343519,Outdoors & Recreation,Yoga Studio
6697,Balance Center,37.42628341677492,-122.14919328689575,Outdoors & Recreation,Gym / Fitness Center
6698,Mary's HIP Cross Training Class,37.426064,-122.149801,Outdoors & Recreation,Gym
6699,LPCH Rehabilitation Svcs,37.42504395241981,-122.14610008908134,Outdoors & Recreation,Gym
6700,Ananda Palo Alto,37.426756,-122.147549,Outdoors & Recreation,Gym / Fitness Center
6701,Wund3rkid,37.42543745115757,-122.14844552070993,Outdoors & Recreation,Playground
6702,Pure Barre,37.42742921280812,-122.14377138067174,Outdoors & Recreation,Gym / Fitness Center
6703,WW (Weight Watchers),37.42820739746094,-122.14495849609375,Outdoors & Recreation,Weight Loss Center
6704,Stanford - Palo Alto Playing Fields,37.42288379813596,-122.14357137680052,Outdoors & Recreation,Soccer Field
6705,Gokhale Method Institute,37.427371,-122.143445,Outdoors & Recreation,Gym / Fitness Center
6706,Evergreen Park,37.426624,-122.14473,Outdoors & Recreation,Neighborhood
6707,Avalon Art & Yoga Center,37.42670865802386,-122.14457470515539,Outdoors & Recreation,Yoga Studio
6708,Pure Barre,37.427460080088274,-122.14358822395991,Outdoors & Recreation,Gym / Fitness Center
6709,Nixon Playground,37.4244431,-122.1519738,Outdoors & Recreation,Playground
6710,Northern Crosswalk,37.42487244788788,-122.14562877869383,Outdoors & Recreation,Bridge
6711,"Dr Elliot Singer, DMD",37.42693606793295,-122.14543230941344,Professional & Other Places,Dentist's Office
6712,US Post Office,37.4286621,-122.1439586,Professional & Other Places,Post Office
6713,College Terrace Library,37.42342740592328,-122.14875513598048,Professional & Other Places,Library
6714,LaserAway,37.426263,-122.14824499999999,Professional & Other Places,Cosmetics Shop
6715,Public Parking Lot 7,37.42679462427152,-122.14319586753845,Professional & Other Places,Parking
6716,Integrated Healthcare - A Chiropractic Wellness Center,37.425650953310594,-122.14596284293397,Professional & Other Places,Chiropractor
6717,Sherman Garage,37.426492,-122.14359,Professional & Other Places,Parking
6718,"Nidhi Pai, DDS",37.427896000000004,-122.14521699999999,Professional & Other Places,Dentist's Office
6719,Kato and Cabreza DDS,37.428123474121094,-122.14208221435547,Professional & Other Places,Dentist's Office
6720,Branch HQ,37.426518,-122.14404499999999,Professional & Other Places,Office
6721,QuestBridge,37.42530822753906,-122.14384460449219,Professional & Other Places,Non-Profit
6722,Visa Inc. Palo Alto,37.426504,-122.143964,Professional & Other Places,Office
6723,AJ Tutoring,37.426934,-122.146009,Professional & Other Places,Private School
6724,Spine & Therapy Center,37.425371000000005,-122.143221,Professional & Other Places,Doctor's Office
6725,Smith.Ai,37.42552947998047,-122.1436767578125,Professional & Other Places,Business Center
6726,Embarcadero Media - Palo Alto Weekly,37.426484730721825,-122.1459870726007,Professional & Other Places,Office
6727,Onavo Office,37.424707,-122.146048,Professional & Other Places,Office
6728,Merck,37.421162,-122.148045,Professional & Other Places,Conference Room
6729,Optimal Palo Alto Office,37.42785596082083,-122.14478041480233,Professional & Other Places,Tech Startup
6730,Culture Amp,37.428843,-122.150058,Professional & Other Places,Tech Startup
6731,Klip,37.42655239828208,-122.14569388569588,Professional & Other Places,Tech Startup
6732,Magic,37.428482,-122.146845,Professional & Other Places,Community Center
6733,Mindego Ridge Winery,37.42485166832686,-122.14565095805237,Professional & Other Places,Winery
6734,Tableau,37.428003000000004,-122.143879,Professional & Other Places,Tech Startup
6735,Brightroll Palo Alto,37.42526940848963,-122.14554560605852,Professional & Other Places,Tech Startup
6736,"ezhome, Inc.",37.426178,-122.14102,Professional & Other Places,Tech Startup
6737,Deutsche Bank Labs,37.425979,-122.141073,Professional & Other Places,Tech Startup
6738,Revel Touch,37.429028,-122.144251,Professional & Other Places,Tech Startup
6739,ScottHyver Visioncare,37.4288846,-122.1443671,Professional & Other Places,Optical Shop
6740,Thathoo Nation HQ,37.425256,-122.143297,Professional & Other Places,Government Building
6741,DeLeon Realty,37.423884,-122.14451100000001,Professional & Other Places,Office
6742,Triangulate HQ,37.42808114769156,-122.14324951171875,Professional & Other Places,Tech Startup
6743,Tripactions,37.425729,-122.14356399999998,Professional & Other Places,Office
6744,Arnold & Porter,37.423718,-122.143675,Professional & Other Places,Office
6745,talech,37.427123,-122.145603,Professional & Other Places,Tech Startup
6746,Rice & Bronitsky,37.428208000000005,-122.14495500000001,Professional & Other Places,Office
6747,250 Cambridge Ave,37.428955078125,-122.14434051513672,Professional & Other Places,Business Center
6748,Pixelbooster HQ,37.425762,-122.145555,Professional & Other Places,Tech Startup
6749,The Hive,37.42740382890932,-122.14877002628994,Professional & Other Places,Tech Startup
6750,EG Wellness,37.427356,-122.143367,Professional & Other Places,Doctor's Office
6751,Bonobos West,37.42125676637992,-122.14815719616969,Professional & Other Places,Tech Startup
6752,Intuit - Palo Alto,37.426913,-122.143257,Professional & Other Places,Building
6753,Blossom Birth,37.42739710621428,-122.14375555939975,Professional & Other Places,Event Space
6754,RR Donnelley,37.422564,-122.147559,Professional & Other Places,Office
6755,palo alto educators association,37.426587,-122.145801,Professional & Other Places,Non-Profit
6756,Stanford Financial Square,37.42399668307064,-122.14486794465554,Professional & Other Places,Office
6757,Tugboat Ventures,37.428478000000005,-122.144702,Professional & Other Places,Office
6758,Datapop,37.42594876860682,-122.14482477386407,Professional & Other Places,Tech Startup
6759,MotherKnows,37.42741,-122.143959,Professional & Other Places,Non-Profit
6760,Hamamoto D.D.S.,37.426879,-122.145422,Professional & Other Places,Dentist's Office
6761,200 Sheridan Ave.,37.427083,-122.141295,Residence,Residential Building (Apartment / Condo)
6762,Meow Headquarters,37.425215,-122.147564,Residence,Residential Building (Apartment / Condo)
6763,Mayfield Manor,37.42549091798048,-122.14308683206828,Residence,Residential Building (Apartment / Condo)
6764,Sunrise of Palo Alto,37.42389,-122.142273,Residence,Assisted Living
6765,314 College Avenue,37.4288551224411,-122.14570246547854,Residence,Residential Building (Apartment / Condo)
6766,Sunrise of Palo Alto,37.423831,-122.142354,Residence,Assisted Living
6767,2800 El Camino Real,37.423245869732966,-122.14243490341168,Residence,Residential Building (Apartment / Condo)
6768,Mollie Stone's Markets,37.42875727010344,-122.14321510058414,Shop & Service,Organic Grocery
6769,FedEx Office Print & Ship Center,37.4278502,-122.143195,Shop & Service,Shipping Store
6770,California Ave Farmers' Market,37.42635461672086,-122.14473605572233,Shop & Service,Farmers Market
6771,Shell,37.425838429175876,-122.1474169514905,Shop & Service,Gas Station
6772,ZombieRunner,37.42608216126964,-122.14492983807494,Shop & Service,Sporting Goods Shop
6773,La Jolie Nail Spa,37.42684016188355,-122.14454336320959,Shop & Service,Nail Salon
6774,LaserAway,37.426263,-122.14824499999999,Shop & Service,Cosmetics Shop
6775,Khoury's Market,37.42661,-122.14838,Shop & Service,Supermarket
6776,Citibank,37.42514300953614,-122.14530511956065,Shop & Service,Bank
6777,Bike Connection,37.42789585450704,-122.1486962638405,Shop & Service,Bike Shop
6778,"PIP Marketing, Signs, Print",37.4260878,-122.1470518,Shop & Service,Electronics Store
6779,Massage Therapy Center,37.426874,-122.144792,Shop & Service,Massage Studio
6780,Country Sun Natural & Organic Foods,37.426140225022,-122.14526966811128,Shop & Service,Organic Grocery
6781,BirdEye,37.4289004,-122.1443562,Shop & Service,Business Service
6782,Summit Bicycles,37.426586,-122.14467,Shop & Service,Bike Shop
6783,First Republic Bank,37.4259114,-122.14675,Shop & Service,Bank
6784,Real Produce,37.42678,-122.148151,Shop & Service,Grocery Store
6785,Wells Fargo,37.42470078143643,-122.14582711458206,Shop & Service,Bank
6786,Valero,37.42807020583828,-122.14918905266208,Shop & Service,Gas Station
6787,Campus Barber Shop,37.42539503701086,-122.14557430302712,Shop & Service,Salon / Barbershop
6788,California Barber Shop,37.426608,-122.14563899999999,Shop & Service,Salon / Barbershop
6789,Roy's Cleaners,37.427622711826125,-122.14880339611791,Shop & Service,Dry Cleaner
6790,Privado Hair Design,37.426608,-122.14563899999999,Shop & Service,Salon / Barbershop
6791,Opus Arcade,37.426385641478646,-122.14610933040298,Shop & Service,Salon / Barbershop
6792,Cambridge Optometry,37.42883074827631,-122.14444217635625,Shop & Service,Optical Shop
6793,David Kramer,37.421407,-122.144902,Shop & Service,Lawyer
6794,Palo Alto Eyeworks,37.42579268716742,-122.14528499805232,Shop & Service,Optical Shop
6795,copyamerica,37.427131,-122.14425,Shop & Service,Print Shop
6796,The Industry Hair Artists,37.427966,-122.142828,Shop & Service,Salon / Barbershop
6797,Strom Properties,37.426934,-122.146009,Shop & Service,Real Estate Office
6798,The Coin Broker,37.42712690727248,-122.14884996414183,Shop & Service,Miscellaneous Shop
6799,Allstate Insurance - Timothy Barna,37.42564,-122.14537,Shop & Service,Insurance Office
6800,"ezhome, Inc.",37.426178,-122.14102,Shop & Service,Tech Startup
6801,Valbert's Maid & Cleaning Service,37.42580032348633,-122.14557647705078,Shop & Service,Miscellaneous Shop
6802,ScottHyver Visioncare,37.4288846,-122.1443671,Shop & Service,Optical Shop
6803,Casual Chic,37.426382965716684,-122.14466397217839,Shop & Service,Salon / Barbershop
6804,Ignacio Salceda,37.42152404785156,-122.14476776123047,Shop & Service,Lawyer
6805,Gray Matters,37.42712031851847,-122.14425919445942,Shop & Service,Toy / Game Store
6806,Paul's European Cobblery,37.426481,-122.145122,Shop & Service,Shoe Store
6807,Maximart Pharmacy,37.4291244671867,-122.14396408155167,Shop & Service,Pharmacy
6808,AT&T,37.4232826,-122.1415481,Shop & Service,Mobile Phone Shop
6809,Escalon,37.424598693847656,-122.14698028564453,Shop & Service,Rental Service
6810,Cash For Cars Palo Alto,37.42552947998047,-122.1436767578125,Shop & Service,Auto Dealership
6811,Common Ground,37.42552,-122.14787199999999,Shop & Service,Garden Center
6812,Mahin & Co (Salon Mahin.),37.42713,-122.14451499999998,Shop & Service,Salon / Barbershop
6813,Palo Alto Eye World,37.425532000000004,-122.145123,Shop & Service,Shop & Service
6814,Village Flower Shoppe,37.4262,-122.14686,Shop & Service,Flower Shop
6815,Ryan Tran Hair Design,37.425621032714844,-122.14511108398438,Shop & Service,Salon / Barbershop
6816,Julian Chase Salon,37.427935999999995,-122.144524,Shop & Service,Salon / Barbershop
6817,AJ's Cleaners,37.42651346058034,-122.14455842971802,Shop & Service,Laundry Service
6818,Summit Bicycles,37.426586,-122.14467,Travel & Transport,Bike Shop
6819,Coronet Motel,37.424983930954085,-122.14500242592393,Travel & Transport,Motel
6820,California Avenue,37.42507567519978,-122.14586734771727,Travel & Transport,Road
6821,Tesla Shuttle Stop - Palo Alto,37.426811,-122.14385,Travel & Transport,Bus Station
6822,VTA Bus Stop,37.42485562241553,-122.14567780477257,Travel & Transport,Bus Stop
6823,marguerite bus stop #126,37.42528812689086,-122.14611672352794,Travel & Transport,Bus Station
6824,Stanford Terrace Inn,37.42707252779741,-122.14947543291892,Travel & Transport,Hotel
6825,Hotel California,37.42657285897533,-122.14429931347378,Travel & Transport,Hotel
6826,VTA Stop 22/522 El Camino /California WB,37.424495194169126,-122.14455307432436,Travel & Transport,Bus Stop
6827,Pat's Art Shuttle,37.424775,-122.145582,Travel & Transport,Bus Stop
6828,Abrams Court,37.42598415970779,-122.15192739445516,Travel & Transport,Road
6829,Grant Avenue,37.42522391410693,-122.14351062891951,Travel & Transport,Road
6830,Ash Street,37.42869458153818,-122.14831352233887,Travel & Transport,Road
6831,Cornell Street,37.42296900349645,-122.15022325515746,Travel & Transport,Road
6832,Vta 22 Wb Page Mill Rd And El Camino,37.42343,-122.1423,Travel & Transport,Bus Stop
6833,TripHobo | JoGuru. Inc,37.423139413926606,-122.1458888053894,Travel & Transport,General Travel
6834,All Bay Limousine,37.42656458133002,-122.14129686355591,Travel & Transport,Transportation Service
6835,City of Palo Basso,37.425154,-122.146595,Travel & Transport,General Travel
6836,Cambridge And El Camino,37.425613,-122.14681,Travel & Transport,Intersection
6837,Birch Street,37.42763810900958,-122.14440822601318,Travel & Transport,Road
6838,Cmb Records Studio,37.427458,-122.14691299999998,Arts & Entertainment,General Entertainment
6839,Music class,37.42620687367712,-122.14810174905425,Arts & Entertainment,General Entertainment
6840,John,37.42342466777063,-122.15068000973523,Arts & Entertainment,Comedy Club
6841,Red Door Movies,37.427202,-122.14770700000001,Arts & Entertainment,General Entertainment
6842,College Terrace Children's Center,37.42303383060251,-122.14903325680639,Arts & Entertainment,General Entertainment
6843,Kee House,37.424357,-122.147585,Arts & Entertainment,Historic Site
6844,Escondido Village Lowrise,37.427349,-122.152104,College & University,College Residence Hall
6845,Donald Kennedy Graduate Residences,37.424178909151934,-122.15573787689208,College & University,College Residence Hall
6846,Donald Kennedy Commons,37.42331255487144,-122.15614038951422,College & University,Student Center
6847,Escondido Village Graduate Residence,37.4255,-122.156545,College & University,College Residence Hall
6848,Hoskins Midrise,37.42675666930669,-122.15539317443317,College & University,College Residence Hall
6849,Studio 5,37.42487565609921,-122.15363262569528,College & University,College Residence Hall
6850,Studio 6,37.4252488976993,-122.15265453986112,College & University,College Residence Hall
6851,Abrams Midrise,37.42687288445318,-122.15194416662065,College & University,College Residence Hall
6852,"Albert H. Hastorf, III House",37.42371028604171,-122.15625286102295,College & University,College Residence Hall
6853,Studio 4,37.425929,-122.15449699999999,College & University,College Residence Hall
6854,Barnes Midrise,37.427431,-122.152599,College & University,College Residence Hall
6855,Hulme Midrise,37.42777442888331,-122.15393543243408,College & University,College Residence Hall
6856,Escondido Village,37.424734619752115,-122.15504905038027,College & University,Neighborhood
6857,Gerald J. Lieberman House,37.42446860197126,-122.1565318107605,College & University,College Residence Hall
6858,William F. Miller House,37.424480226036835,-122.15598604235862,College & University,College Residence Hall
6859,Washington Warmup-Stanford,37.426074392968005,-122.15462213417152,College & University,College Stadium
6860,Studio 3,37.4257881537355,-122.1548474608847,College & University,College Residence Hall
6861,Building 94,37.427297308239375,-122.15453624725343,College & University,College Residence Hall
6862,McFarland Midrise,37.42605337226263,-122.1564781665802,College & University,College Residence Hall
6863,Building 26,37.42316,-122.153787,College & University,College Residence Hall
6864,Stanford Office of Technology Licensing,37.42986018857383,-122.15148397087536,College & University,College Administrative Building
6865,Building 54,37.426652,-122.154347,College & University,College Residence Hall
6866,Acorn House,37.429318,-122.15196599999999,College & University,General College & University
6867,James N. Rosse House,37.42382957220259,-122.15538382530214,College & University,College Residence Hall
6868,2390 Camino Real,37.424912,-122.146548,College & University,University
6869,49 Dudley,37.42588,-122.153557,College & University,College Residence Hall
6870,Language Studies Institute,37.4250373840332,-122.14656829833984,College & University,Trade School
6871,Panda Express,37.42530345606396,-122.14680425347458,Food,Chinese Restaurant
6872,Starbucks,37.42734576944133,-122.14922020282911,Food,Coffee Shop
6873,Jack in the Box,37.4255135,-122.1471651,Food,Fast Food Restaurant
6874,Pop Tea,37.426458762351785,-122.14608640149414,Food,Bubble Tea Shop
6875,Sundance The Steakhouse,37.42844109125622,-122.14969165465506,Food,Steakhouse
6876,Poki Bowl,37.42566625637664,-122.14653930831507,Food,Sushi Restaurant
6877,Odori Japanese Cuisine,37.42703608668332,-122.14811546567783,Food,Japanese Restaurant
6878,Pizz'a Chicago,37.425723,-122.146388,Food,Pizza Place
6879,Cardinal Sushi,37.427393033520445,-122.14854341193373,Food,Sushi Restaurant
6880,Big Ed's Buzzard BBQ Class,37.427093505859375,-122.14885711669922,Food,BBQ Joint
6881,Polish Deli,37.426505,-122.146281,Food,Deli / Bodega
6882,Fresh Taste Golden Wok,37.427026,-122.14798700000001,Food,Chinese Restaurant
6883,Palo Alto Classic,37.42935562133789,-122.15050506591797,Food,Food
6884,KFC,37.425719,-122.146441,Food,Fast Food Restaurant
6885,Poki Bowl,37.42559,-122.1464,Food,Hawaiian Restaurant
6886,R&B Seafood Restaurant,37.42628995416462,-122.1472706085394,Food,Chinese Restaurant
6887,Ramen Noodle House,37.427096,-122.148332,Food,Ramen Restaurant
6888,Wine house,37.429245,-122.148756,Nightlife Spot,Wine Bar
6889,Cool Rooftop,37.425077,-122.14646100000002,Nightlife Spot,Strip Club
6890,Red stag,37.42869,-122.15068,Nightlife Spot,Bar
6891,Porter's Lodge,37.422323,-122.150119,Nightlife Spot,Brewery
6892,Cameron Park,37.42454225677608,-122.15017545174827,Outdoors & Recreation,Park
6893,Escondido Tennis Court,37.425427136398106,-122.156081199646,Outdoors & Recreation,Tennis Court
6894,Mayfield Park,37.423282623291016,-122.14824676513672,Outdoors & Recreation,Park
6895,College Terrace Neighborhood,37.42302012666622,-122.15030908584595,Outdoors & Recreation,Neighborhood
6896,Escondido Village,37.424734619752115,-122.15504905038027,Outdoors & Recreation,Neighborhood
6897,Edson Family Nest and Organic Farm,37.421892,-122.152502,Outdoors & Recreation,Farm
6898,EPA Superfund Site,37.427362203598,-122.149268388748,Outdoors & Recreation,Other Great Outdoors
6899,Club Pilates,37.42537357974292,-122.1460211981476,Outdoors & Recreation,Pilates Studio
6900,Stanford Aerobics & Yoga,37.42351431613941,-122.15642261094273,Outdoors & Recreation,Yoga Studio
6901,TVCoverage24,37.42852418375166,-122.15037345886229,Outdoors & Recreation,Athletics & Sports
